,True min,Feature Range
0,8.000054359436035,2328.315131187439
1,-6.781782150268555,13.388971328735352
2,-3.1415860652923584,6.283131122589111
3,-6.823938019806519e-05,433.5464244405521
4,0.0,2897.306884765625
5,0.0,3979.666015625
6,0.0,3264.76220703125
7,0.0,2139.39111328125
